chr	id	rsid	description	level
chr12	56482180	rs2292239	Single_Nucleotides|eQTL|RPS26, Single_Nucleotides|eQTL|RPS26, Chromatin_Structure|DNase-seq|Werirb1, Chromatin_Structure|DNase-seq|Gm12864, Protein_Binding|ChIP-seq|ZNF263, Protein_Binding|ChIP-seq|CTCF, Protein_Binding|ChIP-seq|SMARCA4	1f
chr15	79231518	rs11638844	Single_Nucleotides|eQTL|CTSH, Single_Nucleotides|eQTL|CTSH, Single_Nucleotides|eQTL|CTSH, Motifs|PWM|FOXP1, Motifs|PWM|Srf, Motifs|PWM|Tcfap2e, Chromatin_Structure|FAIRE|Gm18507, Chromatin_Structure|FAIRE|Gm19239, Chromatin_Structure|DNase-seq|Gm19238, Chromatin_Structure|DNase-seq|Gm12891, Chromatin_Structure|DNase-seq|Cll, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|DNase-seq|Gm12892, Chromatin_Structure|DNase-seq|Gm19239, Chromatin_Structure|DNase-seq|Gm18507, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|DNase-seq|Monocd14, Chromatin_Structure|DNase-seq|Th2, Chromatin_Structure|DNase-seq|Nb4, Chromatin_Structure|DNase-seq|Gm06990, Chromatin_Structure|FAIRE|Gm12878, Chromatin_Structure|FAIRE|Gm12891, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|BCL11A, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|SMARCA4, Protein_Binding|ChIP-seq|BATF, Protein_Binding|ChIP-seq|EBF1	1d
chr15	79231616	rs10400902	Single_Nucleotides|eQTL|CTSH, Single_Nucleotides|eQTL|CTSH, Single_Nucleotides|eQTL|CTSH, Motifs|PWM|Sox18, Chromatin_Structure|FAIRE|Gm18507, Chromatin_Structure|FAIRE|Gm19239, Chromatin_Structure|DNase-seq|Gm19238, Chromatin_Structure|DNase-seq|Gm12891, Chromatin_Structure|DNase-seq|Cll, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|DNase-seq|Gm12892, Chromatin_Structure|DNase-seq|Gm19239, Chromatin_Structure|DNase-seq|Gm18507, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|DNase-seq|Gm06990, Chromatin_Structure|FAIRE|Gm12878, Chromatin_Structure|FAIRE|Gm12892, Protein_Binding|ChIP-seq|SMARCA4, Protein_Binding|ChIP-seq|TBP, Protein_Binding|ChIP-seq|MEF2A, Protein_Binding|ChIP-seq|MEF2C, Protein_Binding|ChIP-seq|SRF, Protein_Binding|ChIP-seq|EBF1	1d
chr15	79232319	rs11072815	Single_Nucleotides|eQTL|CTSH, Single_Nucleotides|eQTL|CTSH, Chromatin_Structure|FAIRE|Gm12892, Chromatin_Structure|FAIRE|Gm12891, Chromatin_Structure|DNase-seq|Gm12864, Chromatin_Structure|DNase-seq|Gm12865, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|DNase-seq|Gm06990, Chromatin_Structure|FAIRE|Gm19239, Chromatin_Structure|FAIRE|Gm18507, Protein_Binding|ChIP-seq|POLR2A	1f
chr15	79232330	rs11856301	Single_Nucleotides|eQTL|CTSH, Chromatin_Structure|FAIRE|Gm12892, Chromatin_Structure|FAIRE|Gm12891, Chromatin_Structure|DNase-seq|Gm12864, Chromatin_Structure|DNase-seq|Gm12865, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|DNase-seq|Gm06990, Chromatin_Structure|FAIRE|Gm19239, Chromatin_Structure|FAIRE|Gm18507, Protein_Binding|ChIP-seq|POLR2A	1f
chr15	79234268	rs2870085	Single_Nucleotides|eQTL|CTSH, Motifs|PWM|DMRT1, Motifs|PWM|DMRT3, Motifs|Footprinting|DMRT3, Motifs|Footprinting|DMRT3, Motifs|Footprinting|DMRT3, Chromatin_Structure|DNase-seq|Gm06990	1f
chr15	79234864	rs11855406	Single_Nucleotides|eQTL|CTSH, Single_Nucleotides|eQTL|CTSH, Motifs|PWM|Elf3, Motifs|PWM|hoxa9, Chromatin_Structure|DNase-seq|Gm12864, Chromatin_Structure|DNase-seq|Gm12865, Chromatin_Structure|DNase-seq|Gm12878, Protein_Binding|ChIP-seq|POLR2A	1d
chr15	79235446	rs3825932	Single_Nucleotides|eQTL|CTSH, Single_Nucleotides|eQTL|CTSH, Chromatin_Structure|DNase-seq|Gm12878	1f
chr15	79236815	rs11072817	Single_Nucleotides|eQTL|CTSH, Single_Nucleotides|eQTL|CTSH, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|PWM|NFKB1, Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NFKB1, Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NFKB1, Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NFKB1, Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NFKB1, Motifs|Footprinting|NFKB1, Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NF-kappaB(p50), Motifs|Footprinting|NFKB1, Motifs|PWM|NF-kappaB(p50), Motifs|PWM|NF-kappaB(p50), Motifs|PWM|NFKB1, Chromatin_Structure|DNase-seq|Huh75, Chromatin_Structure|DNase-seq|Huh7, Chromatin_Structure|DNase-seq|Hepatocytes, Chromatin_Structure|DNase-seq|Hepg2, Chromatin_Structure|DNase-seq|Phte, Chromatin_Structure|DNase-seq|Ips, Chromatin_Structure|DNase-seq|H1hesc, Chromatin_Structure|DNase-seq|Gm19238, Chromatin_Structure|DNase-seq|Gm12892, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|DNase-seq|Lncap, Chromatin_Structure|DNase-seq|Lncap, Chromatin_Structure|DNase-seq|T47d, Chromatin_Structure|DNase-seq|Hpde6e6e7, Chromatin_Structure|DNase-seq|K562, Chromatin_Structure|DNase-seq|Mcf7, Chromatin_Structure|DNase-seq|A549, Chromatin_Structure|DNase-seq|Hmec, Chromatin_Structure|DNase-seq|Gm06990, Chromatin_Structure|DNase-seq|Gm12891, Chromatin_Structure|DNase-seq|Rptec, Chromatin_Structure|DNase-seq|Gm19239, Chromatin_Structure|DNase-seq|Gm18507, Chromatin_Structure|DNase-seq|UrotsaUt189, Chromatin_Structure|DNase-seq|Urotsa, Chromatin_Structure|DNase-seq|8988t, Chromatin_Structure|DNase-seq|Helas3, Chromatin_Structure|DNase-seq|Gm12865, Chromatin_Structure|DNase-seq|Gm12864, Chromatin_Structure|DNase-seq|Chorion, Chromatin_Structure|DNase-seq|Fibrobl, Chromatin_Structure|DNase-seq|Cll, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A	1b
chr15	79236933	rs11072818	Single_Nucleotides|eQTL|CTSH, Chromatin_Structure|DNase-seq|Gm12892, Chromatin_Structure|DNase-seq|Huh75, Chromatin_Structure|DNase-seq|Huh7, Chromatin_Structure|DNase-seq|Hepatocytes, Chromatin_Structure|DNase-seq|Hepg2, Chromatin_Structure|DNase-seq|Ips, Chromatin_Structure|DNase-seq|H1hesc, Chromatin_Structure|DNase-seq|Gm19238, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|DNase-seq|Lncap, Chromatin_Structure|DNase-seq|Lncap, Chromatin_Structure|DNase-seq|T47d, Chromatin_Structure|DNase-seq|K562, Chromatin_Structure|DNase-seq|Mcf7, Chromatin_Structure|DNase-seq|A549, Chromatin_Structure|DNase-seq|Medullo, Chromatin_Structure|DNase-seq|Hmec, Chromatin_Structure|DNase-seq|Gm12891, Chromatin_Structure|DNase-seq|Gm19239, Chromatin_Structure|DNase-seq|Gm18507, Chromatin_Structure|DNase-seq|UrotsaUt189, Chromatin_Structure|DNase-seq|8988t, Chromatin_Structure|DNase-seq|Helas3, Chromatin_Structure|DNase-seq|Gm12865, Chromatin_Structure|DNase-seq|Gm12864, Chromatin_Structure|DNase-seq|Chorion, Chromatin_Structure|DNase-seq|Fibrobl, Chromatin_Structure|DNase-seq|Cll, Chromatin_Structure|DNase-seq|Huvec, Chromatin_Structure|DNase-seq|Progfib, Chromatin_Structure|DNase-seq|Hsmm	1f
chr15	79237180	rs1036937	Single_Nucleotides|eQTL|CTSH, Chromatin_Structure|DNase-seq|Gm12892, Chromatin_Structure|DNase-seq|H9es, Chromatin_Structure|DNase-seq|Panislets, Chromatin_Structure|DNase-seq|Phte, Chromatin_Structure|DNase-seq|Rptec, Chromatin_Structure|DNase-seq|Mcf7, Chromatin_Structure|DNase-seq|Urotsa, Chromatin_Structure|DNase-seq|Hah, Chromatin_Structure|DNase-seq|Nhek, Chromatin_Structure|DNase-seq|Hsmmt, Chromatin_Structure|DNase-seq|Hcpe, Chromatin_Structure|DNase-seq|Melano, Chromatin_Structure|DNase-seq|Osteobl, Chromatin_Structure|DNase-seq|Panisd, Chromatin_Structure|DNase-seq|Hpde6e6e7, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|DNase-seq|Stellate, Chromatin_Structure|DNase-seq|Hae, Chromatin_Structure|DNase-seq|Hbmec, Chromatin_Structure|DNase-seq|Hrpe, Chromatin_Structure|DNase-seq|Ag04450, Chromatin_Structure|DNase-seq|Cll, Chromatin_Structure|DNase-seq|Huh75, Chromatin_Structure|DNase-seq|Huh7, Chromatin_Structure|DNase-seq|Hepg2, Chromatin_Structure|DNase-seq|Ips, Chromatin_Structure|DNase-seq|H1hesc, Chromatin_Structure|DNase-seq|Gm19238, Chromatin_Structure|DNase-seq|Lncap, Chromatin_Structure|DNase-seq|Lncap, Chromatin_Structure|DNase-seq|T47d, Chromatin_Structure|DNase-seq|K562, Chromatin_Structure|DNase-seq|Mcf7, Chromatin_Structure|DNase-seq|A549, Chromatin_Structure|DNase-seq|Medullo, Chromatin_Structure|DNase-seq|Hmec, Chromatin_Structure|DNase-seq|Gm12891, Chromatin_Structure|DNase-seq|Gm19239, Chromatin_Structure|DNase-seq|Gm18507, Chromatin_Structure|DNase-seq|8988t, Chromatin_Structure|DNase-seq|Chorion, Chromatin_Structure|DNase-seq|Fibrobl, Chromatin_Structure|DNase-seq|Huvec, Chromatin_Structure|DNase-seq|Progfib, Chromatin_Structure|DNase-seq|Hsmm, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POU2F2, Protein_Binding|ChIP-seq|POU2F2, Protein_Binding|ChIP-seq|POLR2A	1f
chr15	79237247	rs1036938	Single_Nucleotides|eQTL|CTSH, Single_Nucleotides|eQTL|CTSH, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|PWM|RXR::RAR_DR5, Chromatin_Structure|DNase-seq|Gm12892, Chromatin_Structure|DNase-seq|H9es, Chromatin_Structure|DNase-seq|Panislets, Chromatin_Structure|DNase-seq|Phte, Chromatin_Structure|DNase-seq|Mcf7, Chromatin_Structure|DNase-seq|Urotsa, Chromatin_Structure|DNase-seq|Hah, Chromatin_Structure|DNase-seq|Nhek, Chromatin_Structure|DNase-seq|Hsmmt, Chromatin_Structure|DNase-seq|Hcpe, Chromatin_Structure|DNase-seq|Melano, Chromatin_Structure|DNase-seq|Osteobl, Chromatin_Structure|DNase-seq|Panisd, Chromatin_Structure|DNase-seq|Hpde6e6e7, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|DNase-seq|Stellate, Chromatin_Structure|DNase-seq|Hae, Chromatin_Structure|DNase-seq|Hbmec, Chromatin_Structure|DNase-seq|Hrpe, Chromatin_Structure|DNase-seq|Ag04450, Chromatin_Structure|DNase-seq|Cll, Chromatin_Structure|DNase-seq|Fibrop, Chromatin_Structure|DNase-seq|Be2c, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|DNase-seq|UrotsaUt189, Chromatin_Structure|DNase-seq|Saec, Chromatin_Structure|DNase-seq|Ag04449, Chromatin_Structure|DNase-seq|Hepatocytes, Chromatin_Structure|FAIRE|Gm12892, Chromatin_Structure|DNase-seq|Sknshra, Chromatin_Structure|DNase-seq|Monocd14, Chromatin_Structure|DNase-seq|Hre, Chromatin_Structure|DNase-seq|Hmveclbl, Chromatin_Structure|DNase-seq|Hffmyc, Chromatin_Structure|DNase-seq|Hcm, Chromatin_Structure|DNase-seq|Hac, Chromatin_Structure|DNase-seq|H7es, Chromatin_Structure|DNase-seq|Aoaf, Chromatin_Structure|DNase-seq|Nhlf, Chromatin_Structure|DNase-seq|Nha, Chromatin_Structure|DNase-seq|Nb4, Chromatin_Structure|DNase-seq|Hipe, Chromatin_Structure|DNase-seq|Hrce, Chromatin_Structure|DNase-seq|Panc1, Chromatin_Structure|DNase-seq|Huh75, Chromatin_Structure|DNase-seq|Huh7, Chromatin_Structure|DNase-seq|Hepg2, Chromatin_Structure|DNase-seq|Ips, Chromatin_Structure|DNase-seq|H1hesc, Chromatin_Structure|DNase-seq|Gm19238, Chromatin_Structure|DNase-seq|Lncap, Chromatin_Structure|DNase-seq|Lncap, Chromatin_Structure|DNase-seq|T47d, Chromatin_Structure|DNase-seq|K562, Chromatin_Structure|DNase-seq|Mcf7, Chromatin_Structure|DNase-seq|A549, Chromatin_Structure|DNase-seq|Medullo, Chromatin_Structure|DNase-seq|Hmec, Chromatin_Structure|DNase-seq|Gm12891, Chromatin_Structure|DNase-seq|Gm19239, Chromatin_Structure|DNase-seq|Gm18507, Chromatin_Structure|DNase-seq|8988t, Chromatin_Structure|DNase-seq|Chorion, Chromatin_Structure|DNase-seq|Fibrobl, Chromatin_Structure|DNase-seq|Huvec, Chromatin_Structure|DNase-seq|Progfib, Chromatin_Structure|DNase-seq|Hsmm, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POU2F2, Protein_Binding|ChIP-seq|POU2F2, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|TAF1, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|YY1, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|SIN3A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|TAF1, Protein_Binding|ChIP-seq|TAF1, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|HEY1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|TAF1, Protein_Binding|ChIP-seq|TAF1, Protein_Binding|ChIP-seq|MYC, Protein_Binding|ChIP-seq|TAF7, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|MAX, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|TAF1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|E2F6, Protein_Binding|ChIP-seq|MYC, Protein_Binding|ChIP-seq|TBP, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|ZNF263	1b
chr15	79239719	rs1369324	Single_Nucleotides|eQTL|CTSH, Single_Nucleotides|eQTL|CTSH, Single_Nucleotides|eQTL|CTSH, Chromatin_Structure|DNase-seq|Hepatocytes, Chromatin_Structure|DNase-seq|Huvec	1f
chr16	11132633	rs720130	Single_Nucleotides|eQTL|DEXI, Single_Nucleotides|eQTL|LOC642755, Chromatin_Structure|DNase-seq|Phte, Chromatin_Structure|DNase-seq|Hpde6e6e7, Chromatin_Structure|FAIRE|Nhek, Chromatin_Structure|DNase-seq|Mcf7, Chromatin_Structure|DNase-seq|Nhek, Protein_Binding|ChIP-seq|TFAP2C	1f
chr16	11142720	rs3901386	Single_Nucleotides|eQTL|DEXI, Single_Nucleotides|eQTL|LOC642755, Motifs|PWM|Sox15, Chromatin_Structure|DNase-seq|Huvec, Chromatin_Structure|DNase-seq|Hmvecdneo, Chromatin_Structure|DNase-seq|Hmveclbl, Chromatin_Structure|DNase-seq|H7es, Chromatin_Structure|DNase-seq|Hvmf, Chromatin_Structure|DNase-seq|Sknmc, Chromatin_Structure|DNase-seq|Hsmm, Chromatin_Structure|DNase-seq|Hrgec, Chromatin_Structure|DNase-seq|Hmveclly, Chromatin_Structure|DNase-seq|Hmvecdblneo, Chromatin_Structure|DNase-seq|Hmvecdblad, Chromatin_Structure|DNase-seq|Hsmmt	1f
chr16	11167603	rs7204643	Single_Nucleotides|eQTL|DEXI, Single_Nucleotides|eQTL|LOC642755, Chromatin_Structure|DNase-seq|T47d, Chromatin_Structure|DNase-seq|Medullo, Chromatin_Structure|DNase-seq|Hrce, Protein_Binding|ChIP-seq|IKZF1	1f
chr16	11179873	rs12708716	Single_Nucleotides|eQTL|DEXI, Single_Nucleotides|eQTL|LOC642755, Chromatin_Structure|DNase-seq|Hff, Chromatin_Structure|DNase-seq|Hasp, Chromatin_Structure|DNase-seq|Hrce, Chromatin_Structure|DNase-seq|Hre, Chromatin_Structure|DNase-seq|Nhdfneo	1f
chr16	11187783	rs12924729	Single_Nucleotides|eQTL|DEXI, Single_Nucleotides|eQTL|LOC642755, Chromatin_Structure|DNase-seq|Gm19238, Chromatin_Structure|DNase-seq|Nhek, Chromatin_Structure|DNase-seq|Gm12892, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|FAIRE|Gm12891, Chromatin_Structure|DNase-seq|Gm12891, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|DNase-seq|Jurkat, Chromatin_Structure|DNase-seq|Phte, Chromatin_Structure|DNase-seq|Gm19239	1f
chr16	11188930	rs12919083	Single_Nucleotides|eQTL|DEXI, Single_Nucleotides|eQTL|LOC642755, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|FAIRE|Gm12891, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|DNase-seq|Gm18507, Chromatin_Structure|FAIRE|Gm18507, Chromatin_Structure|FAIRE|Gm19239, Chromatin_Structure|DNase-seq|Hmvecdlyneo, Chromatin_Structure|DNase-seq|Cll, Chromatin_Structure|DNase-seq|Gm06990, Chromatin_Structure|DNase-seq|Hmvecdblneo, Chromatin_Structure|DNase-seq|Hre, Chromatin_Structure|DNase-seq|Nhek, Chromatin_Structure|DNase-seq|Gm19239, Chromatin_Structure|DNase-seq|Hrce, Protein_Binding|ChIP-seq|RFX3	1f
chr16	11193930	rs3893660	Single_Nucleotides|eQTL|DEXI, Single_Nucleotides|eQTL|LOC642755, Chromatin_Structure|DNase-seq|Gm19238, Chromatin_Structure|DNase-seq|Hre, Chromatin_Structure|FAIRE|Gm12891, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|DNase-seq|Gliobla, Chromatin_Structure|DNase-seq|Fibrobl, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|FAIRE|Gm19239, Chromatin_Structure|DNase-seq|Gm18507, Chromatin_Structure|DNase-seq|Gm12892, Protein_Binding|ChIP-seq|EBF1, Protein_Binding|ChIP-seq|EBF1	1f
chr16	11194018	rs3862468	Single_Nucleotides|eQTL|DEXI, Single_Nucleotides|eQTL|LOC642755, Chromatin_Structure|DNase-seq|Gm19238, Chromatin_Structure|FAIRE|Gm12891, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|DNase-seq|Gliobla, Chromatin_Structure|DNase-seq|Fibrobl, Chromatin_Structure|DNase-seq|Stellate, Chromatin_Structure|DNase-seq|Huvec, Chromatin_Structure|FAIRE|Huvec, Chromatin_Structure|DNase-seq|Panisd, Chromatin_Structure|DNase-seq|Osteobl, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|DNase-seq|Gm18507, Chromatin_Structure|DNase-seq|Gm12892, Protein_Binding|ChIP-seq|CTCF, Protein_Binding|ChIP-seq|CTCF	1f
chr16	11196041	rs9941107	Single_Nucleotides|eQTL|DEXI, Single_Nucleotides|eQTL|LOC642755, Motifs|PWM|Arid3a, Chromatin_Structure|FAIRE|Huvec, Chromatin_Structure|DNase-seq|Aosmc, Chromatin_Structure|DNase-seq|Huvec, Chromatin_Structure|DNase-seq|Hsmm, Chromatin_Structure|DNase-seq|Hmf, Chromatin_Structure|DNase-seq|Hffmyc, Chromatin_Structure|DNase-seq|Hae, Protein_Binding|ChIP-seq|GATA1, Protein_Binding|ChIP-seq|GATA1, Protein_Binding|ChIP-seq|GATA1, Protein_Binding|ChIP-seq|GATA1, Protein_Binding|ChIP-seq|TAL1, Protein_Binding|ChIP-seq|GATA2, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|USF1, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|GABPA, Protein_Binding|ChIP-seq|GATA1, Protein_Binding|ChIP-seq|GATA2, Protein_Binding|ChIP-seq|BRF2, Protein_Binding|ChIP-seq|CEBPB, Protein_Binding|ChIP-seq|MYC, Protein_Binding|ChIP-seq|STAT1, Protein_Binding|ChIP-seq|TAL1, Protein_Binding|ChIP-seq|JUNB, Protein_Binding|ChIP-seq|JUND, Protein_Binding|ChIP-seq|GATA6, Protein_Binding|ChIP-seq|CTCF, Protein_Binding|ChIP-seq|HDAC2, Protein_Binding|ChIP-seq|CTCF, Protein_Binding|ChIP-seq|REST, Protein_Binding|ChIP-seq|GATA2, Protein_Binding|ChIP-seq|JUN, Protein_Binding|ChIP-seq|MYC, Protein_Binding|ChIP-seq|HMGN3, Protein_Binding|ChIP-seq|SIRT6, Protein_Binding|ChIP-seq|GATA2	1d
